	aerobe	anaerobe	facultative	MeanDecreaseAccuracy	MeanDecreaseGini
HTH_26	6.44744815722935e-06	-3.48162130483297e-05	0.000253658522966014	7.44560679174031e-05	0.103845159759236
Usg	6.43633113447494e-06	0	1.83098316560691e-05	7.79964650263392e-06	0.0105985827280613
CtaG_Cox11	6.41711229946524e-06	0.000135078731880872	5.43478260869565e-06	5.2554857757919e-05	0.0496048619399379
Gln-synt_N_2	6.41025641025641e-06	5.55555555555556e-06	0	3.87265917602996e-06	0.0100443778859003
DUF2939	6.41025641025641e-06	0	0	2e-06	0.00482380952380952
MT0933_antitox	6.41025641025641e-06	-1.81818181818182e-05	0	-3.84615384615385e-06	0.0112117475569196
DUF3010	6.41025641025641e-06	0	0	1.91204588910134e-06	0.00778086932447398
SPW	6.41025641025641e-06	1.61290322580645e-05	0	7.64818355640535e-06	0.00283058478523378
BetaGal_dom2	6.41025641025641e-06	1.11731843575419e-05	1.11615470712598e-05	9.2610705855692e-06	0.0161800824105278
DUF2293	6.41025641025641e-06	0	0	1.953125e-06	0.00256048834628191
MASE5	6.41025641025641e-06	0	5.71144781444221e-06	3.74263665793271e-06	0.00910905420240459
MaoC_dehydrat_N	6.40536814014585e-06	5.71103896103896e-05	0	2.04167309609625e-05	0.0392199392825951
DUF3185	6.4030334191552e-06	5.3475935828877e-06	0	3.90154122286318e-06	0.0138975456597763
DUF2262	6.39410729908467e-06	-5.29100529100529e-06	5.74712643678161e-06	2.08866883899559e-06	0.0320755005255482
CHASE4	6.39120503658057e-06	2.4049271678561e-05	-5.84795321637427e-06	7.69130029199154e-06	0.0262005913859375
DUF4230	6.38611042922638e-06	7.27111870774425e-05	1.80886243386243e-05	3.2260709961403e-05	0.0922925260180686
PP2C_2	6.37455072987372e-06	1.23904709748083e-05	5.68404853885846e-05	2.4538713947785e-05	0.0760466226195533
PVL_ORF50	6.37134117597101e-06	2.29885057471264e-05	-1.29032258064516e-06	9.94677723154932e-06	0.169929488206849
DUF4241	6.36942675159236e-06	0	-5.37634408602151e-06	1.09025989070145e-07	0.00767288468585425
DUF5677	6.36942675159236e-06	0	-1.66069885171009e-05	-3.88466116254396e-06	0.0330107731894781
4HB_MCP_1	6.3649570351639e-06	4.73679369653862e-05	0.000279438574423166	0.000111474196695569	0.0912451116330437
DUF4157	6.36240282351368e-06	1.12359550561798e-05	6.06060606060606e-06	7.70149850117654e-06	0.0325806278246967
YbaJ	6.33475638623e-06	0.000167567567567568	0.000214938976808066	0.000129541833480681	0.199971600324862
TbpB_B_D	6.32911392405063e-06	1.57068062827225e-05	8.62592626785882e-05	3.59426789937457e-05	0.0623161196522878
TraD_N	6.32911392405063e-06	0	6.2111801242236e-06	3.90625e-06	0.00558111888111888
Mtd_N	6.32911392405063e-06	0	0	1.87617260787992e-06	0.00812934411227094
DUF1480	6.32911392405063e-06	0.000190217391304348	0.000172774869109948	0.000129455909943715	0.160685038729291
DUF5701	6.32911392405063e-06	7.45341614906832e-05	0	2.5440313111546e-05	0.0143597051597052
DUF4145	6.31688896103074e-06	-1.11111111111111e-05	0	-1.76600748059923e-06	0.0272123027994577
HAMP_2	6.31276901004304e-06	0	5.55555555555556e-06	3.79506641366224e-06	0.00602581581916748
FHIPEP	6.30607558943161e-06	0.000206644208658091	0.000172516830285731	0.000123988426303579	0.0517956887986775
P_proprotein	6.29842024694812e-06	5.10063141278611e-05	2.94546317323662e-05	2.89066028512494e-05	0.0200404784561421
NPCBM	6.29753574688165e-06	0	0	1.91694271767292e-06	0.013872244424432
AbrB-like	6.28930817610063e-06	0	0	1.89035916824197e-06	0.00193599590373785
Sbt_1	6.28930817610063e-06	0	5.98802395209581e-06	3.92927308447937e-06	0.0207880850381768
Glyco_H_20C_C	6.28930817610063e-06	6.45612677913475e-05	1.15551115551116e-05	2.72202890776814e-05	0.0343170883525601
DUF3079	6.28930817610063e-06	6.02409638554217e-06	0	3.82792295801373e-06	0.00485645019100795
Glyco_transf_6	6.28930817610063e-06	0	0	2.00803212851406e-06	0.00808805548984707
DUF4183	6.28930817610063e-06	0	0	1.96463654223969e-06	0.00612614858845351
Lipoprotein_18	6.28031339385649e-06	0	5.39493293591654e-05	1.90340387378337e-05	0.0179696845466651
RRXRR	6.27574832438502e-06	0	1.10810976732764e-05	5.76880341734612e-06	0.0214144156762595
DNA_pol_B_exo1	6.26491445764071e-06	0.000218418729973855	3.27643180280016e-05	8.51500053325885e-05	0.0408306915528634
DUF779	6.26165211661734e-06	0.000322921499230759	-4.42628532516173e-07	0.000109617818630086	0.0612052413744672
SH3_6	6.26044373119419e-06	1.66049420193067e-05	-2.28878780076102e-07	7.6971162673178e-06	0.0528839067595997
DUF3289	6.25865077932238e-06	-5.05050505050505e-06	-5.84795321637427e-06	-1.90652576533391e-06	0.00869825270514926
Transposase_mut	6.25508993229244e-06	1.77763535412571e-05	2.49804839968774e-07	7.7510995608894e-06	0.057101891628065
Oxygenase-NA	6.25e-06	0	0	1.91204588910134e-06	0.00516300366300366
Phage_rep_O	6.25e-06	0	0	1.93423597678917e-06	0.00712104123258702
Glyco_trans_1_3	6.25e-06	1.05865921787709e-05	3.59551013649374e-05	1.75018157212508e-05	0.0307439683662769
AlgF	6.25e-06	0	0	1.94552529182879e-06	0.00166666666666667
DUF5388	6.25e-06	5.52397737838657e-06	0	3.81899854847319e-06	0.0429109576902627
Succ_CoA_lig	6.22713914263427e-06	6.76299828123784e-05	2.24282360733663e-05	3.24553397186171e-05	0.0716781328471174
DUF4065	6.22636111440888e-06	2.81424794518084e-05	-5.09179950696418e-07	1.14327252687477e-05	0.0751120752967453
Endonuc-BglII	6.22327689999698e-06	0	5.37634408602151e-06	3.72247602584681e-06	0.0371623291164318
Methyltransf_13	6.22324706957709e-06	5.70045390083667e-05	0	2.09400767662589e-05	0.0256169154381819
CBM_4_9	6.21969952418418e-06	0	-2.24791265253693e-07	1.87860051558677e-06	0.052729518821704
MannoseP_isomer	6.2111801242236e-06	-5.35714285714286e-07	3.34603071108561e-05	1.32122537984762e-05	0.0229931296182495
DUF1852	6.2111801242236e-06	0	0	1.92678227360308e-06	0.0018
Tn916-Xis	6.2111801242236e-06	0	5.4945054945055e-06	3.97614314115308e-06	0.00352393720149432
DUF2277	6.2111801242236e-06	1.08108108108108e-05	0	5.69259962049336e-06	0.00250365190365191
Gly_rich_SFCGS	6.2111801242236e-06	5.14285714285714e-05	-2.0385932150638e-05	1.15324026949736e-05	0.0205640650479192
GbpC	6.2111801242236e-06	0	-2.34386014380375e-05	-5.61748678966419e-06	0.02109844061231
Lipoprotein_22	6.2111801242236e-06	0	3.41467644585613e-05	1.33156943457195e-05	0.0308489189771347
DUF4469	6.2111801242236e-06	0	0	1.92307692307692e-06	0.00745142635791515
CRISPR_Cas9_WED	6.2111801242236e-06	6.28930817610063e-06	-5.4945054945055e-06	1.89753320683112e-06	0.0206509264268436
CotJA	6.20915032679739e-06	0	2.1444393303032e-05	9.41328852481972e-06	0.0253718286676783
GlnE	6.19883707673013e-06	0	0	1.94119746237019e-06	0.0179606069877951
DUF1779	6.19327846769515e-06	0	0	1.91966784893928e-06	0.00778605294076993
TetR_C_2	6.1913795482642e-06	5.52486187845304e-06	0.000246794871794872	8.71538040503558e-05	0.0247151131013708
DUF2202	6.19047619047619e-06	0	-5.81395348837209e-06	-8.87692148362948e-08	0.0362902628980288
DUF3360	6.18999531008151e-06	0	-5.61797752808989e-06	-6.0657106266727e-08	0.0277936220620614
DDE_Tnp_1_5	6.17930840516097e-06	1.14942528735632e-05	2.28972751693775e-05	1.36213270030996e-05	0.0409317406735862
Fil_haemagg	6.17863823936843e-06	0	1.30629306684955e-07	2.24591123521718e-06	0.0302863637857949
Glyco_trans_4_3	6.17283950617284e-06	6.36942675159236e-06	0	3.83164261491258e-06	0.0140594005752144
Tocopherol_cycl	6.17283950617284e-06	5.26315789473684e-06	0	3.81506040512308e-06	0.0147095583862721
ATP12	6.17283950617284e-06	1.14300643349335e-05	0	5.78825705039297e-06	0.0204722510141938
YdaS_antitoxin	6.17283950617284e-06	1.72908533730932e-05	-1.11111111111111e-05	3.72809196390937e-06	0.0361449662777284
Ivy	6.17283950617284e-06	0	5.77704418486541e-06	3.95957107665556e-06	0.00969103483134386
TLP1_add_C	6.17283950617284e-06	0	0	1.89035916824197e-06	0.00541696601696602
RE_EcoO109I	6.17283950617284e-06	0	0	2.00400801603206e-06	0.0056028798816417
NUMOD4	6.16185604676653e-06	0	0	1.87973887384948e-06	0.0287128967358747
DUF4123	6.15588613256162e-06	0	-4.51397154206742e-06	9.15861327001914e-08	0.0165229541615852
DUF2461	6.15250134480904e-06	0	1.15320704553008e-05	5.89698098256353e-06	0.0287795013113486
DUF4347	6.13496932515337e-06	5.95238095238095e-06	1.23475609756098e-05	7.67956999022468e-06	0.0275185356093989
Lycopene_cycl	6.13496932515337e-06	5.71428571428571e-06	-5.64971751412429e-06	1.93771022565656e-06	0.0133775096174365
DUF3786	6.13496932515337e-06	2.17391304347826e-05	0	9.61538461538462e-06	0.00315447154471545
HIRAN	6.13496932515337e-06	8.71540285125661e-05	1.18343195266272e-05	3.61692877774873e-05	0.045482090210147
KfrA_N	6.13496932515337e-06	5.31914893617021e-06	0	3.80986937590711e-06	0.00474627687127687
DUF5389	6.13496932515337e-06	0	5.81443456828659e-05	2.09182983821556e-05	0.0320864505386151
TraI	6.13496932515337e-06	0	0	1.92307692307692e-06	0.00522469971427781
NigD_C	6.13496932515337e-06	0	0	1.92307692307692e-06	0.00357280824136127
DUF5687	6.13496932515337e-06	0	0	1.89753320683112e-06	0.00691645021645021
PLDc_N	6.13426038536653e-06	2.36043570871895e-05	0.000141332364180572	5.71502664300586e-05	0.143655832934932
Met_synt_B12	6.12929700834526e-06	-6.06060606060606e-06	4.17305111425805e-05	1.52523508311859e-05	0.028370730958231
MtN3_slv	6.12150530819948e-06	-7.37331793755826e-07	1.18291576523135e-05	5.69786257744423e-06	0.0563414425290491
SWI2_SNF2	6.10399868142617e-06	4.59800649304016e-05	7.34101782709501e-05	3.99644707308753e-05	0.100279904379534
Methyltransf_33	6.09756097560976e-06	8.37988826815642e-05	0	3.07692307692308e-05	0.0116927710552375
TrpP	6.09756097560976e-06	6.06060606060606e-06	0	3.86106141920095e-06	0.00763114081040911
Glycos_transf_N	6.09756097560976e-06	2.31248647646131e-05	-7.49967392722056e-07	9.7148649723801e-06	0.0247259342570843
DUF802	6.09756097560976e-06	0	0	1.91938579654511e-06	0.00341122150789012
DUF4043	6.09756097560976e-06	5.22059329616629e-05	0	2.01885090366131e-05	0.0198201064869286
DsrD	6.09756097560976e-06	0	0	1.93423597678917e-06	0.00284720519293182
SafA	6.09756097560976e-06	0	5.68181818181818e-06	3.88349514563107e-06	0.00526075819672131
RecO_N	6.09164268382145e-06	2.8971466697395e-06	0	2.08519404719252e-06	0.0122014781860283
TED_complement	6.08978523100908e-06	0	0.000307911488672905	0.000104681577006026	0.0438174511192752
His_kinase	6.08834254889661e-06	0.00043733360853903	0.000735931240082105	0.000395430532686045	0.23919015794986
MGDG_synth	6.08655027856319e-06	3.62782458153416e-05	1.93663010964187e-05	1.9515627045379e-05	0.0542410951169719
DUF892	6.07930081614292e-06	0.000246153846153846	2.81036168132942e-05	9.81441002802363e-05	0.0354805042092478
DUF5691	6.06060606060606e-06	0	0	1.89393939393939e-06	0.00874750260636239
Gly_reductase	6.06060606060606e-06	2.26342794050789e-05	0	9.37933471849656e-06	0.0240705143655189
DUF1906	6.06060606060606e-06	1.69042397660819e-05	5.88235294117647e-06	9.60526306204404e-06	0.0199487954115506
Cas_GSU0053	6.06060606060606e-06	0	0	1.953125e-06	0.0232827520416614
3HCDH_RFF	6.06060606060606e-06	0	5.61797752808989e-06	3.92933375019782e-06	0.0164666506818048
F420H2_quin_red	6.06060606060606e-06	8.71361132966168e-05	0	3.05016357688113e-05	0.00583925565333635
DUF2630	6.06060606060606e-06	0	0	1.90839694656489e-06	0.00195744680851064
DUF5683	6.06060606060606e-06	0	5.40540540540541e-06	3.89317255692061e-06	0.0050735171261487
DUF3634	6.06060606060606e-06	0	-1.03206274941516e-07	1.89062862796168e-06	0.0185315765193998
DUF2642	6.06060606060606e-06	0	0	1.88679245283019e-06	0.00064156385958637
Fucokinase	6.06060606060606e-06	0	0	1.94552529182879e-06	0.0112646854909254
Cas_CT1975	6.05560014232074e-06	4.6316207364277e-07	-2.2755345429764e-05	-5.72784207338069e-06	0.0378534887531444
Prenyltransf	6.0435877160759e-06	6.51231571212519e-05	1.59903381642512e-05	2.86884876353689e-05	0.0432523334992568
DUF4274	6.03903164552368e-06	5.46448087431694e-06	5.91715976331361e-06	5.73583624615373e-06	0.0300882155558709
DUF2252	6.02409638554217e-06	4.89117143555882e-06	6.28930817610063e-06	5.71778263977644e-06	0.0168862421039361
AAA_34	6.02409638554217e-06	0	0	1.93798449612403e-06	0.00503922901038872
UxaE	6.02409638554217e-06	5.64971751412429e-06	0	3.79883834193153e-06	0.00569246375916952
PknG_rubred	6.02409638554217e-06	0	0	1.95694716242661e-06	0.00283333333333333
DUF1382	6.02409638554217e-06	0	1.11111111111111e-05	5.72519083969466e-06	0.00184615384615385
DUF3219	6.02409638554217e-06	0	3.49472614055153e-07	1.9450714662914e-06	0.0221314527259893
DUF244	6.02409638554217e-06	0	0	1.88679245283019e-06	0.00370517949974146
NES_C_h	6.02409638554217e-06	-3.85352800450791e-05	5.15463917525773e-06	-9.53284867298716e-06	0.0418831472605799
AAA_lid_4	6.01675344019459e-06	0	4.20135403107368e-05	1.56293732730201e-05	0.0297726761835681
DUF2313	6.00513808606294e-06	-1.15606936416185e-05	7.21216889588251e-07	-1.87326689201522e-06	0.0307130577898713
Usher	6.00453714747734e-06	-1.24807987711214e-05	-1.65640698147492e-05	-7.55782007219688e-06	0.0435995809012814
DUF3408	6.00039224076451e-06	1.14285714285714e-05	-5.68181818181818e-06	3.6819311929113e-06	0.0349637897044017
PaaX_C	5.99495570730398e-06	0.000401353808331269	6.06060606060606e-06	0.000139192206506282	0.0377122577701764
Inhibitor_I42	5.99152302786092e-06	-5.15463917525773e-06	7.68848810814766e-05	2.62372827616006e-05	0.0277979324803774
DUF2196	5.99080606103078e-06	1.81522915914832e-05	-2.27235376565725e-05	9.80197020483383e-08	0.0275475949347065
CamS	5.99019563129634e-06	0.000284856069861338	2.36406619385343e-07	0.000104517911652396	0.0818700336701366
DUF934	5.98802395209581e-06	7.20142602495544e-05	0	2.68423745233283e-05	0.0219972255451487
LpxI_C	5.98802395209581e-06	1.76470588235294e-05	-5.58659217877095e-06	5.6710775047259e-06	0.0156129854810728
Peptidase_S55	5.98802395209581e-06	6.84931506849315e-06	0	4.0650406504065e-06	0.00233333333333333
Phage_tail_3	5.98802395209581e-06	5.96538005755883e-06	8.2921546063765e-06	5.80549858419549e-06	0.0261932665123359
GH-E	5.98802395209581e-06	0	1.21951219512195e-05	5.62511020983953e-06	0.00946347507186046
GH97_C	5.98802395209581e-06	5.58659217877095e-06	5.78034682080925e-06	5.68247541931752e-06	0.0256076357889476
Collagen_bind_2	5.98802395209581e-06	0	0	1.93798449612403e-06	0.00421978021978023
HU-CCDC81_bac_2	5.98802395209581e-06	0	0	1.94552529182879e-06	0.00491688311688312
Herpes_Helicase	5.98802395209581e-06	3.4674548690567e-05	0	1.34386601843252e-05	0.0116158923732095
Peptidase_C80	5.98802395209581e-06	0	0	1.9047619047619e-06	0.00194932979429331
Cys_rich_VLP	5.98802395209581e-06	0	0	1.94931773879142e-06	0.00920590652253179
DUF4305	5.98802395209581e-06	0.00012425284833073	9.21064750851984e-08	4.2498594709e-05	0.053845399646415
NAS	5.98802395209581e-06	0	0	1.8796992481203e-06	0.00676215873015874
FadA	5.98802395209581e-06	0	0	1.87617260787992e-06	0.00907599810872041
ATPgrasp_TupA	5.98729227761486e-06	-1.12676950422142e-05	2.20705878418697e-05	5.6794617700677e-06	0.0430623119709327
AAA_10	5.98073022063541e-06	5.27950512860489e-05	-5.78034682080925e-06	1.72513521955191e-05	0.0538263300226815
MnmE_helical	5.97958173584794e-06	5.90518666728958e-05	-5.55555555555556e-06	1.93087926700924e-05	0.0371375383143229
G3P_acyltransf	5.97513580879758e-06	1.01172734369456e-05	3.42278203723987e-07	5.72215573544548e-06	0.0497006165808225
DUF2357	5.97410146284755e-06	5.78034682080925e-06	1.89873417721519e-05	1.00880760274868e-05	0.0176972436134612
Phage_prot_Gp6	5.96130905935007e-06	-2.24532006083492e-05	1.23940758757871e-05	-1.70931956005632e-06	0.0428874366378173
DUF4258	5.95238095238095e-06	0	2.90162326361421e-05	1.11527782973188e-05	0.0153651867758425
DUF1517	5.95238095238095e-06	0	0	1.89753320683112e-06	0.0113669883380342
Thymidylate_kin	5.95238095238095e-06	0	4.89838030821637e-06	3.7239751727657e-06	0.0155104400029896
DUF3597	5.95238095238095e-06	3.3071067613382e-05	-5.64971751412429e-06	1.11637778563849e-05	0.0124760074293506
LpxI_N	5.95238095238095e-06	3.29248586049017e-05	-5.68181818181818e-06	1.1598319427185e-05	0.00998973194561432
MobA_MobL	5.95238095238095e-06	5.71428571428571e-06	2.1395804114072e-05	1.13840814544784e-05	0.0307024312878275
Glft2_N	5.95238095238095e-06	7.16513171985436e-05	0	2.5248809245109e-05	0.0232259480559769
DUF494	5.95238095238095e-06	0	0	1.96078431372549e-06	0.00467545417432128
PhageMetallopep	5.95238095238095e-06	0	0	1.8796992481203e-06	0.004
DUF2577	5.95238095238095e-06	-2.29885057471264e-05	0	-5.48098849858214e-06	0.0125767383873083
Lipase_2	5.95238095238095e-06	1.11731843575419e-05	0	5.59117758477965e-06	0.0181921798151246
Hexose_dehydrat	5.95238095238095e-06	4.08620307181795e-05	0	1.51762887692124e-05	0.0245056384776723
Glycogen_syn	5.95238095238095e-06	0	-5.91715976331361e-06	0	0.00316000916170407
Caudo_TAP	5.95238095238095e-06	0	-5.29100529100529e-06	3.63504180298066e-09	0.00889399468118001
Toxin-deaminase	5.95238095238095e-06	0	5.88235294117647e-06	3.76647834274953e-06	0.0319040372185679
DUF2585	5.95238095238095e-06	0	0	1.93050193050193e-06	0.00414832535885167
Mac-1	5.95238095238095e-06	0.000133301114054762	0	4.61465701887673e-05	0.0510387119280831
DUF4309	5.95238095238095e-06	0	-5.81395348837209e-06	0	0.0160038322159311
HTH_52	5.95238095238095e-06	5.91715976331361e-06	5.52486187845304e-06	5.55223429329265e-06	0.00903720835542649
DUF3156	5.95238095238095e-06	0	-5.58659217877095e-06	0	0.0156933376138149
DUF3235	5.95238095238095e-06	5.40540540540541e-06	-5.84795321637427e-06	1.96347065417274e-06	0.00753299615480424
Pentaxin	5.95238095238095e-06	0	0	1.93423597678917e-06	0.00481204562514105
DUF1655	5.95238095238095e-06	0	0	1.91938579654511e-06	0.0261494988715202
Asp4	5.95238095238095e-06	0	0	1.90114068441065e-06	0.00525414169164169
DUF3515	5.95049952484458e-06	7.96585112342696e-05	3.24623479708955e-05	3.96064480735999e-05	0.0726428746436483
FTR1	5.94672866313614e-06	0.000148461888314236	6.73103608963543e-05	7.46138454603612e-05	0.0608964189233442
DUF1653	5.946088794926e-06	4.56638840989026e-05	2.12652844231792e-07	1.74088545576327e-05	0.0173752197482535
DUF3322	5.946088794926e-06	0	5.81395348837209e-06	3.82790873401939e-06	0.0103653560779419
2_5_RNA_ligase2	5.94287408553253e-06	0.000366750594418383	0.00016915604475602	0.000184966880076192	0.130851901176799
GCS2	5.93855582604591e-06	4.2538723060806e-05	9.87083523682995e-05	4.90858532219155e-05	0.0980261566470172
DUF3459	5.93628297359816e-06	6.74411651068658e-05	0.000127931786846539	6.90848080307286e-05	0.106358075537517
DNA_ligase_aden	5.91715976331361e-06	0	3.29256516944028e-05	1.3178338806509e-05	0.0485360751446061
Cyanate_lyase	5.91715976331361e-06	0.000152571646029098	1.66676898520474e-05	5.94272034993416e-05	0.024193576670747
Phage_GPL	5.91715976331361e-06	0	-1.64835164835165e-05	-3.91389432485323e-06	0.00934776334776335
HNH_3	5.91715976331361e-06	0	1.79326556625225e-05	7.69314075283496e-06	0.0272748415117251
DUF3073	5.91715976331361e-06	1.74144233964772e-05	0	7.62637314702397e-06	0.0148643155854753
Peptidase_C25	5.91715976331361e-06	0	0	1.99203187250996e-06	0.00631850272447288
